case_id,prefix,k,time_passed,recent_time,latest_time,next_time
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c.,18,0,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c.,19,0,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6,20,0,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c.,21,0,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c.,22,0,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1,23,0,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 laser-marking---machine-7,24,0,1,0,3
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 laser-marking---machine-7 turning-&-milling-q.c.,25,3,3,3,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 laser-marking---machine-7 turning-&-milling-q.c. turning-&-milling-q.c.,26,3,3,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 laser-marking---machine-7 turning-&-milling-q.c. turning-&-milling-q.c. final-inspection-q.c.,27,3,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 laser-marking---machine-7 turning-&-milling-q.c. turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1,28,3,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 laser-marking---machine-7 turning-&-milling-q.c. turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 final-inspection-q.c.,29,3,0,0,0
Case127,turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling---machine-6 turning-&-milling---machine-6 lapping---machine-1 turning-&-milling---machine-6 turning-&-milling-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. lapping---machine-1 turning-&-milling---machine-6 packing laser-marking---machine-7 turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. turning-&-milling---machine-6 turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 laser-marking---machine-7 turning-&-milling-q.c. turning-&-milling-q.c. final-inspection-q.c. lapping---machine-1 final-inspection-q.c. laser-marking---machine-7,30,3,0,0,1
Case109,turning-&-milling---machine-4,0,0,0,0,0
Case109,turning-&-milling---machine-4 turning-&-milling---machine-4,1,0,0,0,0
Case109,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4,2,0,0,0,0
Case109,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c.,3,0,0,0,0
Case109,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling---machine-4,4,0,0,0,0
Case109,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling---machine-4 turning-&-milling-q.c.,5,0,0,0,0
Case109,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling---machine-4,6,0,0,0,1
Case47,turning-&-milling---machine-8,0,0,0,0,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8,1,0,0,0,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c.,2,0,0,0,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8,3,0,0,0,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8,4,0,0,0,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8,5,0,0,0,1
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c.,6,1,1,1,8
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. laser-marking---machine-7,7,9,9,8,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. laser-marking---machine-7 flat-grinding---machine-11,8,9,9,0,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. laser-marking---machine-7 flat-grinding---machine-11 lapping---machine-1,9,9,0,0,4
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. laser-marking---machine-7 flat-grinding---machine-11 lapping---machine-1 round-grinding---machine-2,10,13,4,4,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. laser-marking---machine-7 flat-grinding---machine-11 lapping---machine-1 round-grinding---machine-2 final-inspection-q.c.,11,13,5,0,0
Case47,turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling---machine-8 turning-&-milling-q.c. laser-marking---machine-7 flat-grinding---machine-11 lapping---machine-1 round-grinding---machine-2 final-inspection-q.c. packing,12,13,0,0,1
Case115,turning-&-milling---machine-4,0,0,0,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4,1,0,0,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4,2,0,0,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4,3,0,0,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c.,4,0,0,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c.,5,0,0,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4,6,0,0,0,2
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4 flat-grinding---machine-11,7,2,2,2,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4 flat-grinding---machine-11 flat-grinding---machine-11,8,2,2,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4 flat-grinding---machine-11 flat-grinding---machine-11 flat-grinding---machine-11,9,2,0,0,1
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4 flat-grinding---machine-11 flat-grinding---machine-11 flat-grinding---machine-11 turning-&-milling-q.c.,10,3,2,1,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4 flat-grinding---machine-11 flat-grinding---machine-11 flat-grinding---machine-11 turning-&-milling-q.c. lapping---machine-1,11,3,2,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4 flat-grinding---machine-11 flat-grinding---machine-11 flat-grinding---machine-11 turning-&-milling-q.c. lapping---machine-1 round-grinding---machine-2,12,3,0,0,0
Case115,turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling---machine-4 turning-&-milling-q.c. turning-&-milling-q.c. turning-&-milling---machine-4 flat-grinding---machine-11 flat-grinding---machine-11 flat-grinding---machine-11 turning-&-milling-q.c. lapping---machine-1 round-grinding---machine-2 round-grinding---machine-2,13,3,0,0,0
